fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,m_sulfur_dioxide
6.7,0.3,0.44,2.9831534913471307,0.057,5.41610040220442,0.99956,3.11,0.53,9.1,15.815085158150854
6.7,0.29,0.45,2.72785282839839,0.054,5.204006687076795,0.99869,3.14,0.57,9.1,7.246376811594202
7.3,0.25,0.26,2.1041341542702074,0.048,5.337538079701318,0.99587,3.12,0.37,9.2,12.62135922330097
8.8,0.24,0.23,2.424802725718295,0.032,4.584967478670572,0.99571,3.13,0.4,10.7,2.9055690072639226
6.7,0.14,0.46,0.9555114450274365,0.036,4.532599493153256,0.99264,3.37,0.49,10.9,3.4324942791762014
8.6,0.2,0.42,0.9162907318741551,0.041,4.836281906951478,0.9925,3.11,0.49,11.4,8.515815085158152
6.9,0.38,0.28,2.2300144001592104,0.062,5.117993812416755,0.99506,3.16,0.72,10.6,5.288461538461538
7.0,0.28,0.28,0.8754687373538999,0.039,4.430816798843313,0.99173,3.18,0.65,11.1,2.870813397129187
7.1,0.34,0.15,0.7884573603642702,0.053,5.214935757608986,0.9936,3.09,0.43,9.2,14.91442542787286
5.9,0.28,0.39,0.8754687373538999,0.031,4.997212273764115,0.98836,3.08,0.64,12.9,11.519607843137255
6.5,0.19,0.32,0.8754687373538999,0.04,4.890349128221754,0.9922,3.36,0.54,10.8,7.110091743119267
8.8,0.39,0.34,1.9315214116032138,0.055,4.859812404361672,0.9927,2.95,0.51,11.8,8.354430379746836
6.8,0.21,0.4,1.9878743481543455,0.032,4.804021044733257,0.99214,3.18,0.53,12.0,9.569377990430622
6.9,0.33,0.21,0.6931471805599453,0.053,5.003946305945459,0.9927,3.12,0.45,9.4,9.466019417475728
7.6,0.27,0.24,1.5686159179138452,0.058,4.7535901911063645,0.9958,3.15,0.45,8.9,4.578313253012047
6.8,0.19,0.33,1.7749523509116738,0.047,4.875197323201151,0.99283,3.12,0.56,11.0,10.194174757281553
5.8,0.24,0.26,2.402430427963762,0.039,5.093750200806762,0.99375,3.33,0.5,11.2,14.549653579676674
6.0,0.34,0.32,1.5686159179138452,0.044,4.762173934797756,0.99108,3.39,0.44,11.8,2.96127562642369
7.7,0.31,0.36,1.667706820558076,0.026,4.477336814478207,0.99152,3.11,0.48,12.0,3.649635036496351
7.0,0.22,0.29,2.2925347571405443,0.05,4.51085950651685,0.99556,3.29,0.46,9.8,5.594405594405594
6.9,0.28,0.3,0.9555114450274365,0.047,4.890349128221754,0.9918,3.35,0.38,11.1,10.574712643678161
7.5,0.21,0.34,0.7884573603642702,0.06,4.718498871295094,0.9931,3.51,0.47,10.7,5.764966740576497
6.8,0.32,0.3,0.6931471805599453,0.049,4.736198448394496,0.99289,3.24,0.61,10.2,5.188679245283018
7.7,0.28,0.39,2.2925347571405443,0.036,4.770684624465665,0.9935,3.06,0.38,12.0,1.9704433497536944
6.3,0.41,0.16,0.6418538861723948,0.032,4.59511985013459,0.99274,3.16,0.42,9.5,6.009615384615384
8.9,0.21,0.37,0.7884573603642702,0.028,4.543294782270004,0.99244,3.2,0.37,11.5,4.761904761904762
7.2,0.34,0.44,1.6486586255873816,0.047,4.976733742420574,0.991,3.01,0.76,12.3,12.718204488778056
7.8,0.25,0.28,2.1041341542702074,0.04,5.19295685089021,0.99541,3.14,0.6,10.1,11.111111111111109
7.6,0.34,0.39,2.151762203259462,0.04,5.375278407684165,0.9965,3.11,0.53,9.2,10.948905109489052
5.7,0.29,0.16,2.186051276738094,0.044,5.288267030694535,0.99512,3.21,0.36,9.4,11.401425178147269
5.5,0.18,0.22,1.8718021769015913,0.037,4.465908118654584,0.99156,3.46,0.44,12.2,2.242152466367713
7.0,0.14,0.41,0.6418538861723948,0.037,4.564348191467836,0.9914,3.25,0.43,10.9,5.176470588235294
6.0,0.32,0.12,1.9315214116032138,0.041,5.25227342804663,0.9944,3.16,0.72,10.0,8.173076923076923
6.5,0.21,0.28,0.8754687373538999,0.046,4.204692619390966,0.99199,3.43,0.48,11.1,5.869074492099323
6.9,0.25,0.34,0.832909122935104,0.035,4.418840607796598,0.99045,3.18,0.44,12.2,6.4593301435406705
5.8,0.25,0.24,2.6602595372658615,0.044,4.927253685157205,0.9972,3.34,0.42,9.5,9.44700460829493
6.6,0.23,0.29,2.7376090033437546,0.057,4.976733742420574,0.99756,3.33,0.54,10.2,6.697459584295612
6.0,0.17,0.36,0.9932517730102834,0.042,4.127134385045092,0.99144,3.22,0.54,10.8,3.3175355450236963
7.6,0.31,0.24,1.0296194171811583,0.037,5.017279836814924,0.9913,3.05,0.44,11.8,9.62962962962963
7.6,0.29,0.49,2.3608540011180215,0.03,5.288267030694535,0.9938,3.13,0.38,12.3,10.89588377723971
5.5,0.16,0.22,1.7047480922384253,0.03,4.634728988229636,0.9938,3.24,0.36,9.4,7.0754716981132075
6.9,0.25,0.27,2.307572634505085,0.039,4.859812404361672,0.9936,3.27,0.34,11.3,8.665105386416863
8.1,0.27,0.35,0.9932517730102834,0.03,4.6443908991413725,0.99255,3.22,0.63,10.4,9.00473933649289
6.4,0.25,0.32,0.6418538861723948,0.034,4.74493212836325,0.99114,3.31,0.58,10.8,9.28074245939675
7.6,0.3,0.4,1.1631508098056809,0.054,5.170483995038151,0.99445,3.19,0.53,9.8,6.921241050119333
6.1,0.27,0.28,2.379546134130174,0.042,4.836281906951478,0.99532,3.14,0.42,10.2,14.73429951690821
6.8,0.21,0.49,2.740840023925201,0.06,5.14166355650266,0.9991,3.55,0.44,9.8,10.989010989010989
5.9,0.17,0.28,0.5306282510621704,0.027,3.367295829986474,0.98985,3.13,0.32,10.6,1.2106537530266344
7.0,0.4,0.25,1.0296194171811583,0.05,5.247024072160486,0.99174,3.0,0.55,11.4,12.75
6.0,0.2,0.26,0.7419373447293773,0.033,4.219507705176107,0.98954,3.14,0.38,11.5,9.178743961352655
6.4,0.24,0.28,2.5257286443082556,0.05,5.099866427824199,0.9969,3.31,0.45,9.5,7.888631090487238
6.3,0.17,0.23,1.9021075263969205,0.048,4.997212273764115,0.99382,3.08,0.54,10.0,10.784313725490195
7.1,0.29,0.49,0.7884573603642702,0.031,4.605170185988092,0.9893,3.07,0.33,12.2,7.862407862407862
8.6,0.18,0.36,1.0296194171811583,0.04,5.236441962829949,0.9956,3.25,0.55,9.5,5.647058823529412
8.0,0.23,0.35,2.322387720290225,0.044,5.231108616854587,0.997,3.09,0.56,9.5,12.958435207823962
7.4,0.28,0.5,2.5726122302071057,0.049,4.812184355372417,0.9973,3.01,0.44,9.0,11.970074812967582
8.0,0.24,0.3,2.915064370486536,0.056,5.220355825078325,0.9997,3.05,0.5,9.2,10.617283950617285
8.5,0.21,0.26,2.327277705584417,0.034,4.962844630259907,0.9945,3.05,0.37,11.4,18.024691358024693
7.2,0.18,0.45,1.6863989535702286,0.046,5.117993812416755,0.9943,3.13,0.62,11.2,13.801452784503633
6.9,0.3,0.3,2.446685436967803,0.037,3.367295829986474,0.99184,3.07,0.32,12.7,0.9828009828009827
7.1,0.32,0.24,2.6461747973841225,0.05,5.3230099791384085,0.998,3.1,0.49,8.8,12.682926829268293
6.0,0.23,0.34,0.832909122935104,0.025,4.718498871295094,0.98961,3.36,0.37,12.7,5.275229357798166
6.3,0.24,0.29,2.6878474937846906,0.035,4.90527477843843,0.99567,3.17,0.38,10.6,12.709832134292567
6.6,0.34,0.4,2.2082744135228043,0.046,5.14166355650266,0.99494,3.15,0.5,9.533333333,16.385542168674696
8.1,0.28,0.49,0.6931471805599453,0.04,5.003946305945459,0.9936,3.13,0.41,10.0,7.74818401937046
7.4,0.19,0.49,2.33214389523559,0.03,4.890349128221754,0.994,2.99,0.32,11.0,6.516290726817043
6.8,0.18,0.37,0.9162907318741551,0.027,4.543294782270004,0.992,3.3,0.45,10.8,8.604651162790699
7.5,0.18,0.45,1.7227665977411035,0.041,5.0689042022202315,0.9927,3.01,0.38,10.6,16.708229426433917
6.9,0.36,0.35,2.2617630984737906,0.038,4.836281906951478,0.9916,3.0,0.32,12.4,9.25
6.7,0.24,0.26,2.6100697927420065,0.053,5.209486152841421,0.99802,3.42,0.42,9.7,9.95475113122172
6.5,0.21,0.35,1.9021075263969205,0.043,5.288267030694535,0.99392,3.24,0.5,10.1,11.084905660377357
6.9,0.45,0.27,1.7404661748405044,0.035,4.394449154672439,0.99058,3.12,0.36,12.5,4.126213592233009
6.5,0.18,0.33,0.8754687373538999,0.029,4.9344739331306915,0.99114,3.36,0.6,11.5,8.027522935779817
7.0,0.24,0.18,0.832909122935104,0.046,4.143134726391533,0.994,3.38,0.47,10.1,2.0547945205479454
6.5,0.29,0.52,0.9932517730102834,0.034,5.267858159063328,0.99223,3.25,0.59,10.4,9.647058823529411
7.7,0.16,0.36,1.9315214116032138,0.054,5.003946305945459,0.99578,3.25,0.54,10.2,5.882352941176471
6.1,0.25,0.3,0.7884573603642702,0.036,4.68213122712422,0.991,3.34,0.56,10.8,9.67741935483871
6.8,0.26,0.44,2.2192034840549946,0.046,5.214935757608986,0.99584,3.2,0.51,9.4,12.38095238095238
8.0,0.3,0.49,2.341805806147327,0.046,5.241747015059643,0.9964,3.14,0.48,10.0,11.352657004830917
6.4,0.25,0.32,2.509599262378372,0.038,5.262690188904886,0.99573,3.14,0.5,10.2,16.666666666666664
7.4,0.31,0.26,2.2617630984737906,0.048,5.332718793265369,0.9964,3.26,0.36,9.1,11.032863849765258
7.1,0.39,0.39,2.4932054526026954,0.034,5.3230099791384085,0.99616,3.05,0.52,10.0,6.172839506172839
6.6,0.35,0.35,1.9459101490553132,0.063,5.017279836814924,0.99537,3.1,0.47,9.4,7.560975609756098
5.1,0.305,0.13,1.0116009116784799,0.036,4.304065093204169,0.99,3.4,0.51,12.33333333,3.8636363636363633
8.1,0.24,0.38,1.667706820558076,0.044,5.153291594497779,0.996,3.37,0.74,10.8,11.212814645308924
6.0,0.24,0.41,0.832909122935104,0.036,4.77912349311153,0.99018,3.04,0.64,11.75,10.396039603960396
6.5,0.46,0.24,2.5257286443082556,0.051,5.147494476813453,0.99588,3.08,0.56,9.8,13.72549019607843
6.1,0.2,0.4,1.0647107369924282,0.028,4.9344739331306915,0.9914,3.26,0.72,11.7,7.511737089201878
6.5,0.3,0.39,2.174751721484161,0.038,5.393627546352361,0.9959,3.19,0.5,9.4,14.558472553699286
6.8,0.2,0.36,0.9555114450274365,0.028,3.8501476017100584,0.99175,3.21,0.6,10.9,1.66270783847981
7.5,0.305,0.38,0.8754687373538999,0.047,4.564348191467836,0.99158,3.22,0.52,11.5,7.109004739336492
5.8,0.2,0.3,0.9162907318741551,0.031,4.060443010546419,0.99115,3.44,0.55,11.0,4.72972972972973
6.2,0.3,0.33,1.5040773967762742,0.037,5.049856007249537,0.98987,3.18,0.37,12.4,8.851674641148326
6.4,0.2,0.28,1.252762968495368,0.032,4.442651256490317,0.99168,3.31,0.55,11.5,5.56844547563805
6.2,0.26,0.19,1.4816045409242156,0.049,5.153291594497779,0.9924,3.14,0.43,10.4,11.352657004830917
5.1,0.14,0.25,0.5306282510621704,0.039,4.499809670330265,0.9919,3.22,0.43,9.2,3.554502369668246
6.1,0.105,0.31,0.832909122935104,0.037,4.983606621708336,0.9912,3.41,0.41,11.1,12.471655328798185
7.1,0.26,0.29,2.5952547069568657,0.044,5.484796933490655,0.9969,3.04,0.42,9.2,15.346534653465346
7.0,0.36,0.14,2.533696813957432,0.043,5.43372200355424,0.9977,3.13,0.51,8.9,8.474576271186441
7.6,0.31,0.49,2.667228206581955,0.062,5.2574953720277815,0.9989,3.22,0.53,9.0,11.848341232227487
5.6,0.19,0.39,0.7419373447293773,0.043,4.219507705176107,0.9918,3.23,0.53,10.3,4.0189125295508275
7.0,0.32,0.24,1.9740810260220096,0.048,5.43372200355424,0.9957,3.23,0.62,9.4,7.328605200945626
8.3,0.33,0.43,2.322387720290225,0.046,4.844187086458591,0.9982,3.38,0.47,9.3,5.0228310502283104
8.4,0.35,0.56,2.6946271807700692,0.048,5.25227342804663,0.9993,3.07,0.58,9.4,13.513513513513512
7.0,0.18,0.37,0.9162907318741551,0.043,4.653960350157523,0.99216,3.18,0.5,10.8,3.8277511961722492
5.4,0.45,0.27,2.0014800002101243,0.033,4.634728988229636,0.98944,3.22,0.27,13.4,4.7393364928909945
8.1,0.31,0.36,2.2192034840549946,0.028,4.962844630259907,0.9925,3.01,0.34,13.0,7.231920199501247
5.8,0.15,0.28,0.5877866649021191,0.037,4.852030263919617,0.99198,3.24,0.51,9.3,10.141509433962264
5.7,0.44,0.13,2.0794415416798357,0.025,5.159055299214529,0.9913,3.33,0.48,12.5,6.466512702078522
7.2,0.15,0.38,0.7884573603642702,0.038,4.709530201312334,0.9917,3.19,0.43,11.1,4.2959427207637235
7.4,0.24,0.31,2.2407096892759584,0.045,5.214935757608986,0.9963,3.09,0.32,8.8,12.71393643031785
6.9,0.26,0.31,2.0794415416798357,0.039,5.170483995038151,0.99376,3.32,0.49,11.4,8.564814814814815
6.7,0.33,0.42,2.0014800002101243,0.058,5.0238805208462765,0.9954,3.16,0.44,9.6,6.490384615384615
7.1,0.25,0.25,0.9555114450274365,0.046,5.204006687076795,0.9925,3.2,0.42,11.0,11.904761904761905
6.7,0.23,0.33,2.2082744135228043,0.048,5.176149732573829,0.99472,3.11,0.52,10.1,10.948905109489052
8.2,0.26,0.44,0.832909122935104,0.046,4.248495242049359,0.9944,3.14,0.62,10.2,1.690821256038647
8.0,0.19,0.36,1.0296194171811583,0.05,4.442651256490317,0.9936,3.15,0.45,9.8,3.8554216867469875
7.6,0.28,0.17,0.9555114450274365,0.046,4.770684624465665,0.99288,3.08,0.43,10.0,6.862745098039215
5.9,0.15,0.31,1.916922612182061,0.041,5.049856007249537,0.9945,3.52,0.46,10.5,11.72566371681416
7.4,0.27,0.48,0.7419373447293773,0.047,4.890349128221754,0.9914,3.19,0.49,11.6,4.05727923627685
5.8,0.26,0.24,2.322387720290225,0.044,5.030437921392435,0.9961,3.31,0.38,9.4,12.761020881670532
6.9,0.32,0.13,2.174751721484161,0.042,4.770684624465665,0.996,3.23,0.37,9.2,2.6004728132387704
7.4,0.16,0.33,0.7884573603642702,0.042,4.804021044733257,0.99198,3.04,0.68,10.5,11.633663366336634
6.6,0.25,0.42,2.509599262378372,0.049,5.44673737166631,0.9966,3.24,0.52,9.5,18.160377358490564
6.9,0.18,0.38,2.2082744135228043,0.049,5.176149732573829,0.9958,3.3,0.54,9.8,10.232558139534884
6.9,0.19,0.31,3.0081547935525483,0.043,5.123963979403259,0.99954,2.93,0.52,9.1,9.669211195928753
6.3,0.41,0.33,1.7404661748405044,0.023,4.709530201312334,0.991,3.3,0.38,12.5,6.511627906976744
7.9,0.35,0.36,0.9555114450274365,0.038,4.8283137373023015,0.9928,3.25,0.48,11.0,2.588235294117647
7.5,0.26,0.52,2.653241964607215,0.047,5.19295685089021,0.9982,3.1,0.46,9.0,15.609756097560977
6.7,0.46,0.18,1.2237754316221157,0.034,4.59511985013459,0.9896,3.08,0.44,12.6,6.127450980392156
6.8,0.43,0.3,1.5040773967762742,0.033,4.912654885736052,0.9906,3.0,0.37,12.0,6.75
5.7,0.27,0.16,2.302585092994046,0.053,4.718498871295094,0.99474,3.36,0.37,10.4,7.339449541284405
6.1,0.34,0.46,1.7404661748405044,0.029,4.553876891600541,0.991,3.29,0.62,12.3,4.895104895104895
7.6,0.33,0.36,1.1314021114911006,0.034,5.153291594497779,0.9944,3.42,0.48,10.5,5.882352941176471
5.8,0.22,0.3,0.7419373447293773,0.047,4.882801922586371,0.992,3.26,0.45,10.4,8.450704225352114
6.2,0.27,0.49,0.8754687373538999,0.05,4.31748811353631,0.9931,3.32,0.44,9.8,4.62962962962963
5.9,0.37,0.32,0.9555114450274365,0.029,4.634728988229636,0.98916,3.41,0.55,12.7,9.297052154195011
6.5,0.38,0.34,1.4816045409242156,0.036,5.303304908059076,0.9937,3.14,0.76,10.0,8.21256038647343
7.1,0.12,0.3,1.410986973710262,0.018,3.6375861597263857,0.99004,3.02,0.52,11.9,3.73134328358209
6.9,0.27,0.25,2.1400661634962708,0.03,4.770684624465665,0.99116,3.09,0.38,13.0,4.400977995110025
6.1,0.28,0.25,2.9311937524164198,0.044,5.087596335232384,0.9993,3.34,0.48,9.5,11.059907834101383
8.0,0.36,0.43,2.4069451083182885,0.053,4.990432586778736,0.9982,3.4,0.46,9.5,6.59090909090909
6.9,0.24,0.33,1.7578579175523736,0.04,4.882801922586371,0.9936,3.26,0.64,10.7,3.755868544600939
6.8,0.14,0.18,0.8754687373538999,0.047,4.51085950651685,0.99164,3.27,0.54,11.2,7.0257611241217806
7.4,0.2,0.43,2.174751721484161,0.045,5.0369526024136295,0.9964,3.19,0.55,9.0,6.443914081145586
6.5,0.2,0.24,2.322387720290225,0.044,5.017279836814924,0.99502,3.22,0.44,10.5,5.924170616113743
6.3,0.26,0.49,0.9162907318741551,0.052,4.90527477843843,0.9924,2.99,0.61,9.8,8.521303258145362
6.6,0.36,0.52,2.4069451083182885,0.05,4.948759890378168,0.99628,3.07,0.4,9.4,7.125307125307125
7.5,0.33,0.39,2.5952547069568657,0.065,4.787491742782046,0.9974,3.16,0.39,9.4,6.971153846153846
6.9,0.31,0.34,0.9555114450274365,0.032,4.859812404361672,0.9917,3.37,0.47,11.7,5.263157894736842
7.4,0.19,0.42,2.0014800002101243,0.067,5.3612921657094255,0.9958,3.3,0.33,9.6,9.069767441860465
6.3,0.25,0.53,1.0296194171811583,0.021,4.624972813284271,0.989315,3.19,0.31,13.0,9.785202863961816
7.0,0.23,0.36,2.0918640616783932,0.028,4.653960350157523,0.9922,3.35,0.47,12.1,7.126436781609196
6.9,0.36,0.28,2.6775909936175015,0.048,5.247024072160486,0.99782,3.0,0.6,9.5,12.75
7.2,0.24,0.4,2.93651291389402,0.049,5.225746673713202,1.0,3.34,0.42,9.6,11.520737327188941
7.1,0.17,0.38,2.128231705849268,0.052,5.209486152841421,0.9958,3.35,0.52,9.6,11.264367816091955
7.0,0.26,0.34,2.4765384001174837,0.038,4.442651256490317,0.99432,3.11,0.34,10.9,6.082725060827252
6.2,0.3,0.28,0.9555114450274365,0.036,4.672828834461906,0.988245,3.14,0.41,13.3,6.763285024154588
7.1,0.21,0.35,1.252762968495368,0.04,5.231108616854587,0.99128,3.32,0.56,12.5,9.49074074074074
6.8,0.41,0.3,2.2823823856765264,0.045,4.882801922586371,0.9953,3.12,0.59,9.9,6.796116504854369
6.1,0.28,0.27,1.7404661748405044,0.03,4.948759890378168,0.99042,3.16,0.42,12.5,13.461538461538462
7.6,0.27,0.33,1.0986122886681096,0.059,5.170483995038151,0.9944,3.22,0.56,9.9,4.502369668246445
7.4,0.25,0.37,1.2809338454620645,0.05,4.890349128221754,0.99138,3.04,0.53,11.2,5.9405940594059405
6.9,0.25,0.35,2.322387720290225,0.034,5.017279836814924,0.9947,3.21,0.36,11.5,9.97624703087886
6.7,0.22,0.37,0.9555114450274365,0.028,4.634728988229636,0.9913,3.29,0.59,11.6,5.594405594405594
5.9,0.21,0.23,2.186051276738094,0.033,4.875197323201151,0.9944,3.38,0.59,10.9,5.0228310502283104
6.4,0.15,0.36,1.0296194171811583,0.034,5.017279836814924,0.9922,3.42,0.69,11.0,9.728506787330318
7.8,0.26,0.27,1.0647107369924282,0.051,5.278114659230518,0.9928,3.23,0.5,10.9,12.293144208037823
6.3,0.23,0.5,2.4336133554004498,0.043,4.890349128221754,0.99542,2.86,0.46,9.1,15.803108808290157
6.7,0.28,0.42,1.5040773967762742,0.035,4.663439094112067,0.99021,3.18,0.38,12.2,10.28708133971292
6.4,0.24,0.32,2.766319109226186,0.047,5.093750200806762,0.9968,3.28,0.5,10.2,12.616822429906543
5.6,0.25,0.26,1.5260563034950494,0.037,4.7535901911063645,0.9904,3.42,0.5,12.6,4.072398190045249
5.0,0.24,0.34,0.7419373447293773,0.034,5.0689042022202315,0.98774,3.32,0.32,13.1,11.342592592592592
5.7,0.46,0.46,0.8754687373538999,0.04,5.135798437050262,0.9932,3.13,0.47,8.8,7.506053268765133
6.5,0.22,0.31,1.589235205116581,0.046,4.672828834461906,0.99098,3.15,0.31,11.5,4.096385542168674
6.5,0.15,0.55,1.9315214116032138,0.045,5.093750200806762,0.99482,2.97,0.4,9.3,18.89168765743073
6.4,0.25,0.28,1.7749523509116738,0.03,4.59511985013459,0.99024,3.09,0.58,12.8,7.090464547677262
5.8,0.4,0.42,1.6863989535702286,0.047,5.5053315359323625,0.9937,3.25,0.57,9.6,9.058823529411764
7.1,0.31,0.38,0.7884573603642702,0.036,4.8283137373023015,0.9924,3.14,0.44,9.9,2.4154589371980673
7.1,0.21,0.32,1.1631508098056809,0.037,4.955827057601261,0.993,3.2,0.57,10.0,6.666666666666666
6.0,0.26,0.5,1.1631508098056809,0.048,5.0369526024136295,0.9928,3.08,0.61,9.8,14.46078431372549
6.5,0.36,0.16,0.832909122935104,0.054,4.68213122712422,0.99398,3.19,0.39,8.5,2.625298329355609
7.6,0.24,0.44,1.5686159179138452,0.037,4.990432586778736,0.9911,3.06,0.37,11.6,12.068965517241377
6.5,0.22,0.34,2.5649493574615367,0.053,5.181783550292085,0.9983,3.52,0.44,9.9,12.168141592920355
6.4,0.26,0.3,1.1631508098056809,0.025,4.90527477843843,0.992,3.21,0.47,10.6,7.838479809976247
8.1,0.26,0.37,1.0647107369924282,0.072,5.075173815233827,0.9949,3.37,0.7,10.9,10.983981693363845
6.3,0.3,0.29,1.1314021114911006,0.048,4.962844630259907,0.98956,3.22,0.46,12.9,7.819905213270141
8.4,0.31,0.31,0.6678293725756554,0.021,5.003946305945459,0.99038,2.93,0.32,11.5,13.231552162849873
6.2,0.34,0.3,2.4932054526026954,0.047,5.472270673671475,0.9981,3.18,0.49,8.7,6.698564593301436
6.3,0.14,0.39,0.7884573603642702,0.044,4.762173934797756,0.992,3.26,0.53,10.3,6.103286384976526
6.6,0.19,0.33,1.0296194171811583,0.035,5.003946305945459,0.99196,3.15,0.36,10.2,10.120481927710843
7.6,0.21,0.49,1.252762968495368,0.047,4.875197323201151,0.99178,3.15,0.48,11.1,4.8192771084337345
8.0,0.24,0.26,0.9932517730102834,0.033,4.919980925828125,0.99316,3.44,0.51,10.4,8.108108108108109
6.5,0.32,0.45,2.1633230256605382,0.022,4.584967478670572,0.99134,3.2,0.7,12.7,7.3809523809523805
6.8,0.22,0.32,1.9315214116032138,0.054,5.030437921392435,0.9938,3.2,0.57,10.8,9.523809523809524
6.7,0.23,0.26,0.8754687373538999,0.06,5.043425116919247,0.9934,3.24,0.56,9.5,7.783018867924528
7.4,0.22,0.28,2.302585092994046,0.046,4.804021044733257,0.99468,3.1,0.55,10.8,5.365853658536586
6.2,0.27,0.18,0.9162907318741551,0.028,4.718498871295094,0.99228,3.41,0.5,10.0,4.535147392290249
7.4,0.25,0.49,0.7419373447293773,0.042,5.056245805348308,0.9917,3.13,0.55,11.3,8.474576271186441
7.4,0.34,0.3,2.766319109226186,0.037,5.135798437050262,0.99698,3.25,0.37,10.4,16.470588235294116
6.2,0.355,0.35,1.0986122886681096,0.046,4.564348191467836,0.98822,3.06,0.46,13.6,7.635467980295566
7.2,0.21,0.34,2.5572273113676265,0.043,5.365976015021851,0.9962,3.09,0.5,9.6,9.046454767726162
7.8,0.22,0.36,0.8754687373538999,0.056,5.0369526024136295,0.993,3.2,0.53,10.4,5.0
7.4,0.24,0.29,2.4069451083182885,0.05,4.663439094112067,0.9962,3.13,0.35,9.5,5.084745762711864
5.4,0.3,0.3,0.7884573603642702,0.029,4.543294782270004,0.98742,3.31,0.4,13.6,5.800464037122969
5.5,0.17,0.23,1.3609765531356006,0.039,4.6913478822291435,0.99243,3.28,0.5,10.0,2.3364485981308416
8.0,0.28,0.42,2.0918640616783932,0.045,5.135798437050262,0.9959,3.17,0.43,10.6,9.832134292565948
6.9,0.19,0.35,0.9932517730102834,0.036,4.624972813284271,0.99315,3.21,0.54,10.8,7.838479809976247
7.4,0.19,0.3,2.624668592163159,0.053,5.438079308923196,0.9986,3.14,0.49,9.1,11.714975845410626
7.4,0.32,0.55,2.8678989020441064,0.056,5.476463551931511,1.0017,2.96,0.58,8.7,13.383838383838384
6.8,0.37,0.51,2.5494451709255714,0.044,5.099866427824199,0.9976,3.19,0.44,8.8,14.79713603818616
7.0,0.34,0.1,1.5040773967762742,0.044,4.1588830833596715,0.9937,3.01,0.39,9.2,4.239401496259352
7.0,0.3,0.28,1.1631508098056809,0.042,5.181783550292085,0.99166,3.2,0.57,11.4,5.0
7.2,0.21,0.34,0.7419373447293773,0.046,4.394449154672439,0.992,3.25,0.4,11.3,5.882352941176471
6.0,0.26,0.29,1.410986973710262,0.041,4.976733742420574,0.98944,3.22,0.39,12.8,8.76777251184834
7.6,0.29,0.42,0.832909122935104,0.035,4.465908118654584,0.9908,2.99,0.39,11.3,4.511278195488722
7.0,0.23,0.35,0.8754687373538999,0.036,4.736198448394496,0.9912,3.16,0.48,10.8,7.451923076923077
7.4,0.24,0.26,0.9555114450274365,0.058,5.017279836814924,0.9936,3.18,0.5,9.9,12.679425837320576
7.3,0.36,0.34,2.760009940032921,0.057,5.159055299214529,0.99751,3.14,0.57,10.2,11.111111111111109
6.5,0.23,0.45,1.1314021114911006,0.027,4.653960350157523,0.99054,3.02,0.52,11.3,10.696517412935325
7.2,0.22,0.49,0.6931471805599453,0.045,4.948759890378168,0.99,3.05,0.34,12.7,8.395061728395062
5.8,0.3,0.27,0.9932517730102834,0.014,4.653960350157523,0.98914,3.4,0.56,12.6,10.227272727272727
6.9,0.28,0.4,2.2192034840549946,0.036,4.564348191467836,0.9944,3.17,0.33,10.2,3.597122302158273
7.5,0.38,0.29,1.7749523509116738,0.021,4.736198448394496,0.99026,3.08,0.48,13.0,9.313725490196079
6.4,0.28,0.19,1.8562979903656263,0.042,5.204006687076795,0.99435,3.31,0.35,10.2,15.545243619489558
6.0,0.32,0.3,1.0647107369924282,0.033,4.962844630259907,0.98912,3.29,0.42,12.8,9.557109557109557
6.8,0.19,0.32,2.085672091430472,0.019,5.241747015059643,0.9935,3.25,0.37,11.1,12.705882352941176
6.6,0.25,0.33,2.2512917986064953,0.042,4.955827057601261,0.99546,3.28,0.6,10.4,6.77570093457944
7.3,0.31,0.25,2.0347056478384444,0.032,4.9344739331306915,0.99244,2.9,0.37,11.1,7.6923076923076925
6.9,0.22,0.43,2.0014800002101243,0.042,4.7535901911063645,0.99293,3.05,0.51,10.8,8.395061728395062
5.9,0.21,0.24,2.5726122302071057,0.044,5.111987788356544,0.9969,3.25,0.39,9.5,12.470588235294118
5.6,0.28,0.27,1.589235205116581,0.043,5.0689042022202315,0.99202,3.35,0.44,10.7,11.954022988505749
8.3,0.23,0.3,1.1314021114911006,0.049,5.0369526024136295,0.9953,3.09,0.5,9.6,5.134474327628362
6.3,0.27,0.18,2.1633230256605382,0.048,5.231108616854587,0.9962,3.23,0.47,9.0,10.638297872340425
6.0,0.26,0.15,0.832909122935104,0.06,5.043425116919247,0.99354,3.14,0.51,8.7,12.318840579710143
7.0,0.32,0.27,2.0918640616783932,0.027,4.812184355372417,0.99165,3.15,0.6,12.6,8.915662650602409
6.3,0.3,0.48,2.128231705849268,0.053,5.0106352940962555,0.99472,3.18,0.53,9.8,8.133971291866029
6.2,0.2,0.33,1.8562979903656263,0.028,4.330733340286331,0.99012,3.36,0.41,13.5,4.81651376146789
6.4,0.24,0.32,0.6678293725756554,0.041,4.882801922586371,0.99033,3.25,0.35,11.8,5.411764705882353
6.6,0.19,0.25,0.7884573603642702,0.052,5.204006687076795,0.99352,3.3,0.42,9.4,7.906976744186047
